観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),今日の最高気温(℃),今日の最高気温の品質情報,今日の最高気温起時（時）,今日の最高気温起時（分）,今日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（昨日まで）,今年の最高気温（昨日まで）の品質情報,今年の最高気温（昨日まで）を観測した起日（年）,今年の最高気温（昨日まで）を観測した起日（月）,今年の最高気温（昨日まで）を観測した起日（日）,昨日までの観測史上1位の値（℃）,昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値を観測した起日（年）,昨日までの観測史上1位の値を観測した起日（月）,昨日までの観測史上1位の値を観測した起日（日）,昨日までの8月の1位の値,昨日までの8月の1位の値の品質情報,昨日までの8月の1位の値の起日（年）,昨日までの8月の1位の値の起日（月）,昨日までの8月の1位の値の起日（日）,統計開始年
81486,山口県,安下庄（アゲノショウ）,,2022,08,10,17,00,33.1,4,14,53,4,+1.5,+0.2,88,0,,,0,33.9,4,2022,08,04,35.6,8,2010,08,20,35.6,8,2010,08,20,1977
82046,福岡県,宗像（ムナカタ）,,2022,08,10,17,00,33.4,4,13,48,4,+1.8,-1.4,88,0,,,0,37.0,4,2022,08,01,37.2,8,2010,08,21,37.2,8,2010,08,21,1977
82056,福岡県,八幡（ヤハタ）,,2022,08,10,17,00,34.8,4,13,36,4,+2.4,-1.0,88,0,,,0,36.3,4,2022,08,02,36.9,8,1994,07,16,36.7,8,2016,08,19,1977
82068,福岡県,空港北町（クウコウキタマチ）,,2022,08,10,17,00,32.7,4,12,54,4,+1.0,+0.6,88,0,,,0,34.6,4,2022,07,21,36.4,8,2016,08,10,36.4,8,2016,08,10,2006
82101,福岡県,行橋（ユクハシ）,,2022,08,10,17,00,34.1,4,12,00,4,+1.9,-1.1,88,0,,,0,36.5,4,2022,08,08,38.5,8,2013,08,11,38.5,8,2013,08,11,1977
82136,福岡県,飯塚（イイヅカ）,47809,2022,08,10,17,00,35.0,4,14,02,4,+2.3,-0.8,88,0,,,0,37.4,4,2022,08,01,38.3,8,2020,08,20,38.3,8,2020,08,20,1935
82171,福岡県,前原（マエバル）,,2022,08,10,17,00,35.7,4,13,46,4,+3.3,0.0,88,0,,,0,37.1,4,2022,07,29,38.9,8,2017,08,05,38.9,8,2017,08,05,1977
82182,福岡県,福岡（フクオカ）,47807,2022,08,10,17,00,35.1,4,12,21,4,+2.1,-0.6,88,0,,,0,36.9,4,2022,08,02,38.3,8,2018,07,20,38.1,8,2018,08,21,1890
82186,福岡県,博多（ハカタ）,,2022,08,10,17,00,34.9,4,11,24,4,+1.4,-0.6,88,0,,,0,36.7,4,2022,08,01,38.2,8,2004,06,20,38.0,8,2018,08,21,2003
82191,福岡県,太宰府（ダザイフ）,,2022,08,10,17,00,37.4,4,14,38,4,+4.3,+1.7,88,0,,,1,37.4,4,2022,07,28,38.6,8,2018,07,20,38.5,8,2020,08,25,1977
82206,福岡県,添田（ソエダ）,,2022,08,10,17,00,36.7,4,14,52,4,+4.1,+1.4,88,0,,,0,36.9,4,2022,08,01,37.8,8,2018,08,14,37.8,8,2018,08,14,1977
82261,福岡県,朝倉（アサクラ）,,2022,08,10,17,00,35.4,4,15,08,4,+1.6,+1.7,88,0,,,0,37.6,4,2022,07,01,38.8,8,1994,07,16,38.4,8,2013,08,21,1977
82306,福岡県,久留米（クルメ）,,2022,08,10,17,00,36.5,4,15,34,4,+2.9,+1.1,88,0,,,0,37.9,4,2022,07,01,39.5,8,2018,08,13,39.5,8,2018,08,13,1977
82317,福岡県,黒木（クロギ）,,2022,08,10,17,00,34.0,4,15,09,4,+1.1,-0.3,88,0,,,0,36.7,4,2022,07,01,39.2,8,1994,07,16,38.7,8,2013,08,19,1977
82361,福岡県,大牟田（オオムタ）,,2022,08,10,17,00,34.0,4,15,36,4,+1.1,+0.5,88,0,,,0,36.0,4,2022,07,28,37.5,8,2016,08,11,37.5,8,2016,08,11,1977
83021,大分県,国見（クニミ）,,2022,08,10,17,00,35.5,4,12,52,4,+3.0,-0.3,88,0,,,0,36.5,4,2022,08,07,37.3,8,2013,08,10,37.3,8,2013,08,10,1977
83051,大分県,中津（ナカツ）,,2022,08,10,17,00,33.1,4,14,22,4,+0.5,-0.3,88,0,,,0,35.6,4,2022,07,21,37.9,8,2013,07,25,36.8,8,2020,08,10,2011
83061,大分県,豊後高田（ブンゴタカダ）,,2022,08,10,17,00,35.0,4,13,20,4,+2.6,+0.3,88,0,,,0,36.0,4,2022,08,03,37.4,8,1994,07,17,36.9,8,2020,08,14,1977
83106,大分県,院内（インナイ）,,2022,08,10,17,00,34.6,4,10,36,4,+2.4,-0.5,88,0,,,0,36.2,4,2022,08,03,37.8,8,2015,07,31,37.4,8,2020,08,14,1977
83121,大分県,杵築（キツキ）,,2022,08,10,17,00,32.1,4,14,24,4,+0.7,-0.5,88,0,,,0,35.9,4,2022,07,21,37.4,8,2020,08,18,37.4,8,2020,08,18,1978
83126,大分県,武蔵（ムサシ）,,2022,08,10,17,00,30.0,4,14,36,4,0.0,-0.3,8,1,,,0,34.7,4,2022,06,24,36.3,8,2020,08,16,36.3,8,2020,08,16,2003
83137,大分県,日田（ヒタ）,47814,2022,08,10,17,00,36.6,4,15,15,4,+2.5,+0.3,88,0,,,0,37.6,4,2022,08,02,39.9,8,2018,08,13,39.9,8,2018,08,13,1942
83191,大分県,玖珠（クス）,,2022,08,10,17,00,34.3,4,13,14,4,+1.8,+0.2,88,0,,,0,34.9,4,2022,07,27,38.8,8,1994,07,18,38.3,8,2010,08,19,1977
83201,大分県,湯布院（ユフイン）,,2022,08,10,17,00,32.3,4,13,36,4,+2.1,+0.1,88,0,,,0,32.9,4,2022,08,02,35.9,8,2013,08,10,35.9,8,2013,08,10,1977
83216,大分県,大分（オオイタ）,47815,2022,08,10,17,00,35.5,4,14,53,4,+2.8,0.0,88,0,,,1,35.5,4,2022,08,09,37.8,8,2013,07,24,37.6,8,2008,08,03,1887
83341,大分県,犬飼（イヌカイ）,,2022,08,10,17,00,35.7,4,12,49,4,+2.8,+0.4,88,0,,,0,36.2,4,2022,08,08,39.0,8,2008,07,27,38.7,8,2020,08,19,1977
83371,大分県,竹田（タケタ）,,2022,08,10,17,00,35.2,4,13,14,4,+3.6,-1.2,88,0,,,0,36.4,4,2022,08,09,37.7,8,2020,08,15,37.7,8,2020,08,15,1977
83401,大分県,佐伯（サイキ）,,2022,08,10,17,00,34.5,4,15,38,4,+2.8,+0.5,88,0,,,0,34.9,4,2022,06,24,36.6,8,2013,08,22,36.6,8,2013,08,22,1977
83431,大分県,宇目（ウメ）,,2022,08,10,17,00,32.6,4,11,07,4,+0.9,-0.4,88,0,,,0,34.6,4,2022,08,08,38.1,8,2013,08,10,38.1,8,2013,08,10,1977
83476,大分県,蒲江（カマエ）,,2022,08,10,17,00,31.9,4,13,58,4,+0.8,-0.7,88,0,,,0,32.6,4,2022,08,09,38.3,8,2020,08,18,38.3,8,2020,08,18,1977
84012,長崎県,鰐浦（ワニウラ）,,2022,08,10,17,00,30.2,4,15,47,4,+0.5,-0.5,88,0,,,0,32.6,4,2022,07,01,36.0,8,2013,08,19,36.0,8,2013,08,19,1995
84072,長崎県,厳原（イヅハラ）,47800,2022,08,10,17,00,33.5,4,12,20,4,+3.1,-0.2,88,0,,,0,33.7,4,2022,08,09,36.9,8,2018,07,26,36.8,8,2016,08,13,1886
84076,長崎県,美津島（ミツシマ）,,2022,08,10,17,00,33.7,4,11,56,4,+3.4,+0.3,88,0,,,1,33.4,4,2022,08,09,35.7,8,2013,08,10,35.7,8,2013,08,10,2003
84121,長崎県,芦辺（アシベ）,,2022,08,10,17,00,32.4,4,14,50,4,+2.2,-0.6,88,0,,,0,33.2,4,2022,08,03,34.6,8,2013,08,22,34.6,8,2013,08,22,1977
84122,長崎県,石田（イシダ）,,2022,08,10,17,00,32.8,4,14,31,4,+2.1,0.0,88,0,,,0,33.0,4,2022,08,01,35.0,8,2016,08,13,35.0,8,2016,08,13,2003
84171,長崎県,平戸（ヒラド）,47805,2022,08,10,17,00,31.2,4,11,01,4,+1.2,+0.5,88,0,,,0,33.2,4,2022,07,28,35.1,8,1960,08,07,35.1,8,1960,08,07,1940
84183,長崎県,松浦（マツウラ）,,2022,08,10,17,00,34.1,4,12,57,4,+2.4,+0.3,88,0,,,0,36.2,4,2022,07,29,36.3,8,2020,08,25,36.3,8,2020,08,25,2011
84266,長崎県,佐世保（サセボ）,47812,2022,08,10,17,00,33.7,4,13,50,4,+1.4,-0.5,88,0,,,0,36.8,4,2022,07,29,38.0,8,2018,08,14,38.0,8,2018,08,14,1946
84306,長崎県,西海（サイカイ）,,2022,08,10,17,00,33.7,4,12,08,4,,+0.5,,,,,0,35.9,4,2022,07,29,35.9,8,2022,07,29,35.8,8,2021,08,06,2021
84341,長崎県,有川（アリカワ）,,2022,08,10,17,00,33.1,4,10,22,4,+1.7,+0.5,88,0,,,0,36.0,4,2022,07,28,36.4,8,2013,08,21,36.4,8,2013,08,21,1977
84371,長崎県,大村（オオムラ）,,2022,08,10,17,00,33.8,4,12,37,4,+0.6,+0.3,88,0,,,0,35.7,4,2022,07,29,38.7,8,2018,08,12,38.7,8,2018,08,12,1996
84496,長崎県,長崎（ナガサキ）,47817,2022,08,10,17,00,33.4,4,13,47,4,+1.1,+0.3,88,0,,,0,35.9,4,2022,07,29,37.7,8,2013,08,18,37.7,8,2013,08,18,1878
84519,長崎県,雲仙岳（ウンゼンダケ）,47818,2022,08,10,17,00,29.0,4,14,53,4,+1.4,+0.4,88,0,,,0,30.2,4,2022,07,01,33.2,8,2017,08,02,33.2,8,2017,08,02,1924
84523,長崎県,島原（シマバラ）,,2022,08,10,17,00,35.7,4,14,39,4,+2.3,+0.6,88,0,,,0,36.6,4,2022,07,28,37.8,8,2016,08,11,37.8,8,2016,08,11,2006
84536,長崎県,福江（フクエ）,47843,2022,08,10,17,00,32.7,4,14,22,4,+1.4,+0.7,88,0,,,0,34.0,4,2022,08,06,35.9,8,2013,08,19,35.9,8,2013,08,19,1962
84537,長崎県,上大津（カミオオヅ）,,2022,08,10,17,00,31.7,4,12,45,4,+0.2,+1.3,88,0,,,0,33.1,4,2022,07,29,36.9,8,2013,08,19,36.9,8,2013,08,19,2003
84561,長崎県,口之津（クチノツ）,,2022,08,10,17,00,33.6,4,11,30,4,+0.9,-0.4,88,0,,,0,36.2,4,2022,07,28,38.8,8,2009,08,07,38.8,8,2009,08,07,1976
84597,長崎県,脇岬（ワキミサキ）,,2022,08,10,17,00,31.9,4,16,13,4,,+0.2,,,,,0,35.6,4,2022,07,29,35.6,8,2022,07,29,34.0,8,2021,08,05,2021
85033,佐賀県,唐津（カラツ）,,2022,08,10,17,00,35.8,4,12,43,4,+3.6,+0.2,88,0,,,0,37.3,4,2022,07,29,37.3,8,2022,07,29,36.7,8,2020,08,25,2010
85116,佐賀県,伊万里（イマリ）,,2022,08,10,17,00,34.7,4,13,30,4,+2.3,+0.8,88,0,,,0,36.3,4,2022,07,30,37.8,8,2018,08,14,37.8,8,2018,08,14,1977
85142,佐賀県,佐賀（サガ）,47813,2022,08,10,17,00,34.6,4,14,44,4,+1.1,+1.1,88,0,,,0,37.4,4,2022,07,01,39.6,8,1994,07,16,38.6,8,2015,08,08,1890
85161,佐賀県,嬉野（ウレシノ）,,2022,08,10,17,00,34.7,4,14,22,4,+2.0,+1.0,88,0,,,0,37.2,4,2022,07,28,39.0,8,2018,08,13,39.0,8,2018,08,13,1977
85166,佐賀県,白石（シロイシ）,,2022,08,10,17,00,35.2,4,16,11,4,+2.0,+1.0,88,0,,,0,37.0,4,2022,07,28,39.0,8,1994,07,16,38.2,8,2019,08,02,1977
85176,佐賀県,川副（カワソエ）,,2022,08,10,17,00,33.0,4,14,35,4,+0.2,+0.3,88,0,,,0,35.6,4,2022,07,29,37.1,8,2018,08,07,37.1,8,2018,08,07,2003
86006,熊本県,鹿北（カホク）,,2022,08,10,17,00,33.5,4,15,40,4,+1.0,-0.5,88,0,,,0,35.9,4,2022,07,02,36.9,8,2015,08,08,36.9,8,2015,08,08,1977
86066,熊本県,南小国（ミナミオグニ）,,2022,08,10,17,00,33.3,4,15,21,4,+2.2,+0.1,88,0,,,0,34.9,4,2022,06,30,36.5,8,2020,08,19,36.5,8,2020,08,19,1977
86086,熊本県,岱明（タイメイ）,,2022,08,10,17,00,34.2,4,15,27,4,+0.5,-0.4,88,0,,,0,37.5,4,2022,07,28,38.1,8,1994,07,17,38.0,8,2016,08,23,1977
86101,熊本県,菊池（キクチ）,,2022,08,10,17,00,35.0,4,14,53,4,+1.7,+0.5,88,0,,,0,37.7,4,2022,08,01,38.8,8,2018,07,19,38.8,8,2013,08,21,1977
86111,熊本県,阿蘇乙姫（アソオトヒメ）,,2022,08,10,17,00,31.0,4,15,21,4,+1.3,-0.4,88,0,,,0,32.5,4,2022,07,01,34.9,8,2016,08,11,34.9,8,2016,08,11,1978
86141,熊本県,熊本（クマモト）,47819,2022,08,10,17,00,35.3,4,14,06,4,+1.5,-0.3,88,0,,,0,36.6,4,2022,07,02,38.8,8,1994,07,17,38.5,8,2013,08,20,1890
86146,熊本県,益城（マシキ）,,2022,08,10,17,00,33.6,4,15,08,4,+0.9,-0.1,88,0,,,0,35.5,4,2022,08,01,37.3,8,2016,08,23,37.3,8,2016,08,23,2003
86157,熊本県,南阿蘇（ミナミアソ）,,2022,08,10,17,00,32.7,4,14,16,4,,-0.3,,,,,0,33.7,4,2022,07,01,36.2,8,2015,08,08,36.2,8,2015,08,08,2015
86161,熊本県,高森（タカモリ）,,2022,08,10,17,00,30.9,4,14,33,4,+1.3,-0.7,88,0,,,0,32.4,4,2022,07,01,34.8,8,1994,08,06,34.8,8,1994,08,06,1977
86216,熊本県,三角（ミスミ）,,2022,08,10,17,00,34.2,4,14,55,4,+1.1,-0.2,88,0,,,0,36.3,4,2022,07,29,38.3,8,2018,08,14,38.3,8,2018,08,14,1977
86236,熊本県,甲佐（コウサ）,,2022,08,10,17,00,35.1,4,15,10,4,+1.7,-0.5,88,0,,,0,36.9,4,2022,08,01,37.9,8,2018,08,14,37.9,8,2018,08,14,1977
86271,熊本県,松島（マツシマ）,,2022,08,10,17,00,33.5,4,15,14,4,+0.7,-0.1,88,0,,,0,35.9,4,2022,08,02,37.2,8,2018,08,13,37.2,8,2018,08,13,1977
86316,熊本県,本渡（ホンド）,,2022,08,10,17,00,33.6,4,15,12,4,+0.5,-0.3,88,0,,,0,35.6,4,2022,07,28,37.6,8,2004,08,12,37.6,8,2004,08,12,1977
86336,熊本県,八代（ヤツシロ）,,2022,08,10,17,00,34.8,4,13,50,4,+1.5,-0.2,88,0,,,0,36.1,4,2022,07,28,37.9,8,1994,07,23,37.7,8,2018,08,14,1977
86451,熊本県,水俣（ミナマタ）,,2022,08,10,17,00,34.3,4,14,20,4,+1.6,-0.7,88,0,,,0,36.7,4,2022,07,28,38.1,8,2018,08,13,38.1,8,2018,08,13,1977
86467,熊本県,人吉（ヒトヨシ）,47824,2022,08,10,17,00,34.7,4,12,25,4,+2.1,-1.1,88,0,,,0,35.8,4,2022,08,09,37.8,8,2020,08,19,37.8,8,2020,08,19,1943
86477,熊本県,上（ウエ）,,2022,08,10,17,00,35.5,4,13,27,4,+2.9,-0.5,88,0,,,0,36.8,4,2022,06,30,37.4,8,2020,08,17,37.4,8,2020,08,17,1977
86491,熊本県,牛深（ウシブカ）,47838,2022,08,10,17,00,33.6,4,14,26,4,+1.0,-0.5,88,0,,,0,35.8,4,2022,07,29,39.6,8,2013,08,20,39.6,8,2013,08,20,1949
87041,宮崎県,高千穂（タカチホ）,,2022,08,10,17,00,32.1,4,14,13,4,+1.2,-1.4,88,0,,,0,33.6,4,2022,06,30,37.3,8,1994,07,16,36.9,8,2020,08,18,1977
87066,宮崎県,古江（フルエ）,,2022,08,10,17,00,32.3,4,14,39,4,+1.1,-0.8,88,0,,,0,34.4,4,2022,06,24,38.9,8,2004,07,29,37.8,8,2006,08,08,1977
87071,宮崎県,鞍岡（クラオカ）,,2022,08,10,17,00,30.3,4,13,16,4,+0.7,-1.2,88,0,,,0,33.5,4,2022,06,30,35.6,8,2020,08,19,35.6,8,2020,08,19,1979
87141,宮崎県,延岡（ノベオカ）,47822,2022,08,10,17,00,33.4,4,13,57,4,+1.6,+0.8,88,0,,,0,36.1,4,2022,06,23,38.5,8,2004,07,30,38.4,8,1977,08,08,1961
87181,宮崎県,日向（ヒュウガ）,,2022,08,10,17,00,32.8,4,12,39,4,+0.7,-0.5,88,0,,,0,35.2,4,2022,07,21,38.9,8,2013,08,23,38.9,8,2013,08,23,1977
87206,宮崎県,神門（ミカド）,,2022,08,10,17,00,33.2,4,11,18,4,+1.3,-1.6,88,0,,,0,35.4,4,2022,08,03,39.2,8,2020,08,18,39.2,8,2020,08,18,1979
87231,宮崎県,西米良（ニシメラ）,,2022,08,10,17,00,35.6,4,13,18,4,+3.8,-0.5,88,0,,,0,36.3,4,2022,08,07,39.7,8,2020,08,17,39.7,8,2020,08,17,1979
87293,宮崎県,高鍋（タカナベ）,,2022,08,10,17,00,32.4,4,13,42,4,,-0.7,,,,,0,34.2,4,2022,07,14,35.6,8,2017,08,25,35.6,8,2017,08,25,2017
87301,宮崎県,加久藤（カクトウ）,,2022,08,10,17,00,34.9,4,14,33,4,+2.7,-1.2,88,0,,,0,36.2,4,2022,06,30,39.4,8,2020,08,17,39.4,8,2020,08,17,1977
87331,宮崎県,西都（サイト）,,2022,08,10,17,00,33.8,4,12,58,4,+1.3,-1.0,88,0,,,0,35.3,4,2022,08,05,38.4,8,2013,07,31,38.2,8,1998,08,12,1977
87352,宮崎県,小林（コバヤシ）,,2022,08,10,17,00,34.1,4,13,16,4,+2.1,-0.8,88,0,,,0,35.4,4,2022,08,03,38.3,8,2020,08,18,38.3,8,2020,08,18,2000
87376,宮崎県,宮崎（ミヤザキ）,47830,2022,08,10,17,00,32.6,4,13,08,4,+0.8,-1.2,88,0,,,0,36.0,4,2022,07,14,38.0,8,2013,08,01,38.0,8,2013,08,01,1886
87406,宮崎県,田野（タノ）,,2022,08,10,17,00,33.9,4,12,34,4,,-1.2,,,,,0,35.9,4,2022,08,08,36.4,8,2020,08,18,36.4,8,2020,08,18,2017
87412,宮崎県,赤江（アカエ）,,2022,08,10,17,00,32.1,4,14,44,4,+0.4,-0.1,88,0,,,0,35.2,4,2022,08,06,38.6,8,2013,08,01,38.6,8,2013,08,01,2003
87426,宮崎県,都城（ミヤコノジョウ）,47829,2022,08,10,17,00,35.1,4,13,25,4,+2.7,-0.4,88,0,,,0,36.1,4,2022,08,08,39.4,8,2020,08,18,39.4,8,2020,08,18,1942
87492,宮崎県,油津（アブラツ）,47835,2022,08,10,17,00,33.3,4,14,59,4,+1.6,+0.4,88,0,,,0,35.1,4,2022,08,06,38.1,8,2013,08,02,38.1,8,2013,08,02,1949
87501,宮崎県,串間（クシマ）,,2022,08,10,17,00,33.6,4,12,03,4,+1.9,0.0,88,0,,,0,36.6,4,2022,08,05,37.3,8,2013,08,02,37.3,8,2013,08,02,1977
88061,鹿児島県,阿久根（アクネ）,47823,2022,08,10,17,00,32.6,4,11,25,4,+1.0,-0.1,88,0,,,0,34.3,4,2022,07,29,37.1,8,2018,08,13,37.1,8,2018,08,13,1939
88081,鹿児島県,大口（オオクチ）,,2022,08,10,17,00,35.1,4,13,12,4,+2.8,-0.3,88,0,,,0,35.8,4,2022,07,01,37.6,8,2020,08,18,37.6,8,2020,08,18,1977
88107,鹿児島県,さつま柏原（サツマカシワバル）,,2022,08,10,17,00,35.0,4,13,55,4,+2.1,-0.5,88,0,,,0,36.7,4,2022,07,01,37.6,8,2020,08,18,37.6,8,2020,08,18,1976
88131,鹿児島県,中甑（ナカコシキ）,,2022,08,10,17,00,33.5,4,15,06,4,+1.3,0.0,88,0,,,0,35.3,4,2022,07,29,37.5,8,2013,08,19,37.5,8,2013,08,19,1977
88151,鹿児島県,川内（センダイ）,,2022,08,10,17,00,33.6,4,14,41,4,+0.8,-0.4,88,0,,,0,35.5,4,2022,07,01,37.2,8,2016,08,21,37.2,8,2016,08,21,1977
88166,鹿児島県,溝辺（ミゾベ）,,2022,08,10,17,00,32.7,4,14,41,4,+1.5,-0.4,88,0,,,0,33.3,4,2022,07,01,36.2,8,2020,08,18,36.2,8,2020,08,18,1995
88261,鹿児島県,東市来（ヒガシイチキ）,,2022,08,10,17,00,33.7,4,12,40,4,+1.9,-0.4,88,0,,,0,35.3,4,2022,07,01,36.3,8,2013,08,19,36.3,8,2013,08,19,1977
88286,鹿児島県,牧之原（マキノハラ）,,2022,08,10,17,00,31.7,4,14,15,4,+1.9,0.0,88,0,,,0,32.2,4,2022,07,01,35.1,8,2020,08,17,35.1,8,2020,08,17,1977
88317,鹿児島県,鹿児島（カゴシマ）,47827,2022,08,10,17,00,33.9,4,13,20,4,+0.9,0.0,88,0,,,0,36.3,4,2022,08,04,37.4,8,2016,08,22,37.4,8,2016,08,22,1883
88331,鹿児島県,輝北（キホク）,,2022,08,10,17,00,31.7,4,12,46,4,+1.4,-0.3,88,0,,,0,33.2,4,2022,07,26,36.4,8,2020,08,17,36.4,8,2020,08,17,1977
88371,鹿児島県,加世田（カセダ）,,2022,08,10,17,00,34.2,4,12,48,4,+1.7,-0.2,88,0,,,0,35.1,4,2022,08,07,36.2,8,2013,08,19,36.2,8,2013,08,19,1977
88406,鹿児島県,志布志（シブシ）,,2022,08,10,17,00,32.8,4,12,28,4,+1.1,-0.1,88,0,,,0,35.2,4,2022,08,05,36.7,8,2020,08,16,36.7,8,2020,08,16,1977
88432,鹿児島県,喜入（キイレ）,,2022,08,10,17,00,32.6,4,11,58,4,-0.5,+0.1,8,3,,,0,34.2,4,2022,07,01,37.4,8,2016,08,22,37.4,8,2016,08,22,1977
88442,鹿児島県,鹿屋（カノヤ）,,2022,08,10,17,00,34.9,4,13,01,4,+2.7,+0.4,88,0,,,0,35.0,4,2022,07,26,37.6,8,2020,08,18,37.6,8,2020,08,18,1977
88447,鹿児島県,肝付前田（キモツキマエダ）,,2022,08,10,17,00,35.3,4,11,42,4,+3.3,-0.7,88,0,,,0,36.9,4,2022,08,07,38.5,8,2020,08,18,38.5,8,2020,08,18,1977
88466,鹿児島県,枕崎（マクラザキ）,47831,2022,08,10,17,00,33.7,4,14,01,4,+2.2,+0.2,88,0,,,0,34.4,4,2022,08,08,36.9,8,2020,08,18,36.9,8,2020,08,18,1923
88486,鹿児島県,指宿（イブスキ）,,2022,08,10,17,00,35.4,4,13,10,4,+2.6,+0.5,88,0,,,1,34.9,4,2022,08,09,36.8,8,2020,08,18,36.8,8,2020,08,18,1977
88506,鹿児島県,内之浦（ウチノウラ）,,2022,08,10,17,00,34.0,4,13,24,4,+1.8,-0.1,88,0,,,0,35.0,4,2022,08,07,37.2,8,2004,07,29,36.9,8,2006,08,08,1977
88536,鹿児島県,田代（タシロ）,,2022,08,10,17,00,32.2,4,13,32,4,+1.3,+0.3,88,0,,,0,32.8,4,2022,06,30,35.7,8,2020,08,18,35.7,8,2020,08,18,1977
88612,鹿児島県,種子島（タネガシマ）,47837,2022,08,10,17,00,32.3,4,10,58,4,+1.2,+0.1,88,0,,,0,32.9,4,2022,08,02,35.9,8,1951,08,08,35.9,8,1951,08,08,1948
88621,鹿児島県,中種子（ナカタネ）,,2022,08,10,17,00,29.7,4,11,01,4,+0.2,-1.1,8,2,,,0,31.0,4,2022,08,08,33.2,8,2020,08,18,33.2,8,2020,08,18,2006
88666,鹿児島県,上中（カミナカ）,,2022,08,10,17,00,31.2,4,15,15,4,+0.5,-0.5,88,0,,,0,34.1,4,2022,08,07,35.0,8,2020,08,18,35.0,8,2020,08,18,1977
88686,鹿児島県,屋久島（ヤクシマ）,47836,2022,08,10,17,00,32.0,4,13,04,4,+0.9,-0.1,88,0,,,0,34.0,4,2022,06,24,35.4,8,2016,08,16,35.4,8,2016,08,16,1937
88706,鹿児島県,尾之間（オノアイダ）,,2022,08,10,17,00,33.3,4,16,50,4,+2.2,-0.6,88,0,,,0,34.2,4,2022,08,07,34.9,8,2020,08,18,34.9,8,2020,08,18,1977
88736,鹿児島県,中之島（ナカノシマ）,,2022,08,10,17,00,31.6,4,14,28,4,+1.5,-0.6,88,0,,,0,32.8,4,2022,08,04,35.2,8,2020,08,18,35.2,8,2020,08,18,2002
88821,鹿児島県,笠利（カサリ）,,2022,08,10,17,00,33.0,4,13,48,4,+1.1,+0.2,88,0,,,0,35.4,4,2022,07,21,35.4,8,2022,07,21,35.1,8,2013,08,08,2003
88836,鹿児島県,名瀬（ナゼ）,47909,2022,08,10,17,00,34.3,4,13,07,4,+2.3,+0.8,88,0,,,0,34.8,4,2022,07,21,37.3,8,1960,07,09,36.9,8,1958,08,14,1896
88851,鹿児島県,喜界島（キカイジマ）,,2022,08,10,17,00,32.8,4,13,59,4,+0.9,-0.1,88,0,,,0,33.6,4,2022,07,22,36.9,8,2016,08,21,36.9,8,2016,08,21,2000
88901,鹿児島県,古仁屋（コニヤ）,,2022,08,10,17,00,31.5,4,15,12,4,+0.3,-0.5,88,0,,,0,33.9,4,2022,07,24,34.4,8,2016,08,23,34.4,8,2016,08,23,1977
88931,鹿児島県,天城（アマギ）,,2022,08,10,17,00,33.1,4,10,35,4,+1.2,-0.4,88,0,,,0,33.7,4,2022,07,27,35.2,8,2017,08,01,35.2,8,2017,08,01,2003
88956,鹿児島県,伊仙（イセン）,,2022,08,10,17,00,32.2,4,13,03,4,+0.7,-0.1,88,0,,,0,34.3,4,2022,07,24,35.2,8,2013,08,09,35.2,8,2013,08,09,1977
88971,鹿児島県,沖永良部（オキノエラブ）,47942,2022,08,10,17,00,32.1,4,14,12,4,+0.8,+0.1,88,0,,,0,33.7,4,2022,07,21,34.9,8,1980,07,31,34.4,8,2009,08,05,1969
88986,鹿児島県,与論島（ヨロンジマ）,,2022,08,10,17,00,32.4,4,15,17,4,+0.7,-0.2,88,0,,,0,33.0,4,2022,07,28,34.9,8,2017,08,20,34.9,8,2017,08,20,2000
91011,沖縄県,伊是名（イゼナ）,,2022,08,10,17,00,32.4,4,15,01,4,+0.7,-0.4,88,0,,,0,33.7,4,2022,07,21,36.0,8,2017,07,30,35.6,8,2009,08,11,1977
91021,沖縄県,奥（オク）,,2022,08,10,17,00,31.6,4,11,44,4,+1.5,+0.6,88,0,,,0,32.2,4,2022,08,06,34.2,8,2017,07,31,33.8,8,2013,08,01,1977
91107,沖縄県,名護（ナゴ）,47940,2022,08,10,17,00,33.3,4,11,22,4,+1.5,-0.1,88,0,,,0,34.4,4,2022,07,23,35.1,8,2009,08,03,35.1,8,2009,08,03,1966
91141,沖縄県,北原（キタハラ）,,2022,08,10,17,00,32.9,4,11,52,4,+1.0,+0.4,88,0,,,0,34.2,4,2022,07,15,35.3,8,2017,08,02,35.3,8,2017,08,02,2003
91146,沖縄県,久米島（クメジマ）,47929,2022,08,10,17,00,32.9,4,12,30,4,+1.1,-0.1,88,0,,,0,34.9,4,2022,07,24,35.3,8,2017,08,12,35.3,8,2017,08,12,1958
91166,沖縄県,宮城島（ミヤギジマ）,,2022,08,10,17,00,32.5,4,14,11,4,+1.5,+0.7,88,0,,,0,33.2,4,2022,07,24,35.6,8,2017,08,16,35.6,8,2017,08,16,2007
91181,沖縄県,渡嘉敷（トカシキ）,,2022,08,10,17,00,29.9,4,14,15,4,+0.6,-0.3,88,0,,,0,31.5,4,2022,07,24,32.5,8,2013,08,08,32.5,8,2013,08,08,1977
